,total_vehicle,weighted_density,weighted_flow
84,557,11.223502861287951,360.0453598341601
85,577,11.626501168695059,302.36860370284876
86,535,10.780204723140132,299.09097814544003
87,522,10.518255823325513,224.04429703790268
88,521,10.498105907955157,271.93673795480373
89,569,11.465301845732215,190.27701875096685
90,566,11.404852099621149,244.56036244169107
91,597,12.029499476102165,297.9597762516462
92,585,11.787700491657901,329.4007626383254
93,611,12.311598291287142,373.07939600379365
94,582,11.727250745546835,327.5733768205744
95,542,10.921254130732619,292.1191534342735
96,538,10.840654469251199,234.52910456762402
97,589,11.868300153139323,282.24860845662096
98,621,12.513097444990695,210.84618775542265
99,611,12.311598291287142,284.80770246111786
100,623,12.553397275731406,342.8832298313615
101,625,12.593697106472117,347.46334535355965
102,731,14.729588135729788,479.0538464647198
103,683,13.76239219795273,357.2253310739486
104,687,13.84299185943415,370.6985175188137
105,646,13.01684532924958,282.5729922045064
106,631,12.714596598694248,307.9289122970732
107,627,12.633996937212828,191.06343168435382
108,651,13.117594906101356,275.4563608069211
109,694,13.984041267026639,373.66041345548274
110,680,13.701942451841663,365.4246928774061
111,777,15.656484242766135,477.8033055728118
112,748,15.07213669702583,395.31989274173304
113,796,16.03933263480289,436.33480557479544
114,805,16.220681873136087,380.12449592455414
115,781,15.737083904247557,351.1161463352155
116,789,15.8982832272104,245.60328579588116
117,772,15.55573466591436,318.14162217519237
118,791,15.93858305795111,350.85740766668687
119,835,16.825179334246748,419.12703445069957
120,861,17.349077133875987,475.56785335986183
121,874,17.611026033690607,402.52664948541724
122,860,17.328927218505633,413.8071203175843
123,846,17.046828403320657,339.449605215261
124,897,18.07447408720878,419.50695190657234
125,888,17.893124848875583,261.13621384501386
126,902,18.17522366406056,333.8706396847365
127,964,19.424518417022593,389.50717291958813
128,968,19.505118078504015,455.9022219402559
129,1007,20.290964777947874,489.0054571848999
130,975,19.646167486096502,421.09585455461604
131,1010,20.351414524058942,488.8500137959141
132,1013,20.411864270170007,347.25514483796576
133,1102,22.205206738131636,400.9538293427165
134,1072,21.600709277020975,242.56488127120735
135,1095,22.06415733053915,338.727422732128
136,1153,23.23285242201976,385.20034552853724
137,1201,24.20004835979682,427.63632793964257
138,1293,26.053840573869515,507.56673380459154
139,1294,26.073990489239872,474.8363947545519
140,1331,26.81953735794302,492.06484883366727
141,1342,27.041186427016928,421.9344912867899
142,1388,27.968082534053277,442.66308958673653
143,1377,27.74643346497937,269.49648965689755
144,1417,28.552430079793584,356.3919223837192
145,1528,30.78907068590303,391.8597306677214
146,1566,31.554767469976536,475.4980379465712
147,1633,32.904811799790345,429.28793803696425
148,1718,34.61755460627055,431.0211086127942
149,1795,36.169098089787916,430.67740150937186
150,1897,38.22438945756417,370.3884354923846
151,1973,39.755783025711175,325.32425709383693
152,2014,40.58192955589575,256.0436582807523
153,2137,43.06036914644946,284.5260509747704
154,2232,44.974611106633226,364.8620016460564
155,2383,48.017248327556885,394.24146335691194
156,2467,49.70984121866674,389.4519317468809
