,total_vehicle,weighted_density,weighted_flow
77,10187,10.49955062294401,232.44231482779878
78,10211,10.52428697466195,247.59691702603652
79,10631,10.957173129725902,242.96630908896555
80,10759,11.089100338888251,232.68705629169523
81,10944,11.279776383380705,260.3324153398424
82,11278,11.624023944788705,237.41706725814467
83,11358,11.706478450515172,270.6026888414375
84,11717,12.076493044962694,243.260919037926
85,11618,11.97445559412619,284.7101270624001
86,11938,12.30427361703206,258.8987706033252
87,11806,12.168223682583388,275.709904435234
88,12144,12.516593969277713,269.3680727908438
89,12166,12.53926895835249,256.9999464045765
90,12616,13.00307555306387,291.95011090131675
91,12868,13.26280724610224,256.4341394635552
92,12931,13.327740169361833,300.95604762572907
93,13249,13.655496829624541,259.3984572762028
94,13055,13.455544653237856,309.56062467534247
95,13339,13.748258148566816,277.6841250340185
96,13230,13.635913884514505,299.92558068586425
97,13589,14.005928478962025,288.9006381978804
98,13551,13.966762588741954,279.7755588354192
99,13788,14.211034061956612,311.53050404440154
100,14102,14.534667996932995,272.7603171200336
101,14096,14.52848390900351,323.06103282514647
102,14510,14.955185976137978,274.4109120292936
103,14353,14.793369008649787,328.98658877465056
104,14715,15.16647564706205,296.7528838463436
105,14420,14.862424657195703,319.90310358760297
106,14998,15.458158461069427,313.11776152508594
107,14951,15.409716438955128,303.0108963629386
108,15165,15.630282241773427,333.7029823794799
109,15399,15.871461671023345,291.33246893527036
110,15497,15.972468440538266,351.79860074704567
111,15865,16.351759166880015,292.4225628509532
112,15672,16.152837671814915,357.3440579160528
113,15969,16.458950024324423,317.7753815582321
114,15782,16.266212617188806,343.82398436663476
115,16367,16.869161190313598,329.99371696667123
116,16327,16.827933937450364,319.3535484296604
117,16542,17.049530421590244,359.3787217902608
118,16714,17.22680760890215,308.31769721057054
119,16799,17.31441552123652,367.5603443300244
120,17356,17.888505017357048,303.8153967298607
121,17155,17.6813380717193,377.52539598777224
122,17534,18.071966292598436,334.29687744787475
123,17390,17.923548182290794,361.58013341139883
124,17847,18.39456954625324,346.64025511424796
125,17889,18.437858161759635,332.74186380165463
126,18122,18.67800690968797,368.50617584248675
127,18532,19.100586251536114,317.5976879756664
128,18710,19.284047526777503,384.863521302131
129,19113,19.69941209937458,317.38622927300474
130,18932,19.51285878016845,393.0276305048773
131,19332,19.925131308800786,343.6766793921531
132,19244,19.83443135250167,377.22945027581835
133,19851,20.460054914701242,358.6361488798629
134,19908,20.51880375003135,346.7267086635024
135,20376,21.00116260853118,381.9878091013371
136,20679,21.313459048970177,330.54089743484747
137,20868,21.508257818748955,394.44710131186065
138,21565,22.2266426998908,328.943399104551
139,21609,22.271992678040355,403.07078719317536
140,22135,22.81413105319188,356.19173970762466
141,21913,22.58531979980093,384.50230872616737
142,22366,23.052218438477052,363.87853626762336
143,22492,23.182084284996236,346.2034606156131
144,22945,23.648982923672357,383.1863966556554
145,23349,24.06537817759102,328.3664608052578
146,23773,24.50238705794129,391.4835997988206
147,24354,25.10121290577976,320.9413253737315
148,24436,25.18572877414939,391.0114817899309
149,25020,25.7876466659526,347.5938043684481
150,24999,25.7660023581994,368.48984985035304
